,Country ,English Level,Price,Diploma,Certificate,Response Time,No Of Lessons,Stars,Reviews,Popularity Score
5708,United Kingdom,Native,52,No,No,3,213,5.0,3,2.385606273598312
5709,Chile,Native,82,Yes,No,11,1127,5.0,7,4.225490200071284
5710,Germany,C2,104,No,Yes,0,99,5.0,1,0.0
5711,South Africa,Native,48,No,No,8,131,5.0,1,0.0
5712,Ecuador,C1,373,Yes,No,3,708,5.0,2,1.505149978319906
5713,United Kingdom,Native,75,No,No,0,582,5.0,4,3.010299956639812
5714,Serbia,Native,145,Yes,No,1,1251,5.0,37,7.841008620334975
5715,Portugal,Native,104,No,No,19,2490,5.0,37,7.841008620334975
5716,ru,Native,56,No,Yes,3,303,5.0,11,5.206963425791126
5717,Venezuela,A2,45,Yes,Yes,1,1642,4.6,19,5.882266564383012
5718,United Kingdom,Native,63,Yes,Yes,13,858,5.0,7,4.225490200071284
5719,Brazil,Native,56,No,Yes,3,3286,4.9,35,7.565933417316351
5720,United Kingdom,Native,75,No,No,5,218,5.0,4,3.010299956639812
5721,United Kingdom,Native,82,Yes,Yes,2,253,5.0,2,1.505149978319906
5722,Sweden,Native,86,No,Yes,24,1265,5.0,23,6.808639180087964
5723,South Africa,Native,52,No,No,0,428,5.0,6,3.8907562519182175
5724,South Africa,Native,93,No,No,20,661,5.0,6,3.8907562519182175
5725,United States of America,Native,75,No,No,0,1430,5.0,19,6.393768004764144
5726,United Kingdom,C2,56,Yes,Yes,1,848,5.0,14,5.73064017839119
5727,United Kingdom,B1,224,Yes,Yes,7,420,5.0,12,5.395906230238125
5728,Philippines,Native,52,Yes,Yes,0,1053,5.0,12,5.395906230238125
5729,United Kingdom,Native,56,Yes,Yes,1,848,5.0,14,5.73064017839119
5730,Philippines,A1,52,Yes,Yes,0,1053,5.0,12,5.395906230238125
5731,United Kingdom,B2,56,Yes,No,1,1045,5.0,16,6.020599913279624
5732,Cameroon,C1,149,No,Yes,0,39,5.0,2,1.505149978319906
5733,Philippines,Native,97,Yes,No,1,1945,5.0,9,4.771212547196624
5734,United Kingdom,B2,56,No,Yes,2,292,5.0,11,5.206963425791126
5735,United Kingdom,Native,60,No,Yes,24,505,5.0,7,4.225490200071284
5736,South Africa,Native,45,No,Yes,1,871,4.9,17,6.029199714753543
5737,Philippines,Native,34,Yes,No,1,1335,5.0,8,4.515449934959718
5738,South Africa,Native,26,No,Yes,1,1259,5.0,18,6.2763625255165305
5739,United Kingdom,Native,67,Yes,Yes,1,788,5.0,34,7.657394585211276
5740,South Africa,Native,75,Yes,Yes,4,700,5.0,7,4.225490200071284
5741,Nigeria,Native,75,Yes,No,3,257,5.0,11,5.206963425791126
5742,United States of America,Native,224,Yes,Yes,1,1764,5.0,40,8.01029995663981
5743,Georgia,C1,75,No,No,1,173,5.0,4,3.010299956639812
5744,South Africa,Native,34,No,No,0,1,1.0,1,0.0
5745,Italy,Native,97,Yes,No,1,148,5.0,7,4.225490200071284
5746,United Kingdom,A2,112,No,No,1,1596,5.0,8,4.515449934959718
5747,United Kingdom,C2,131,Yes,Yes,1,2493,5.0,84,9.621396430309408
5748,South Africa,Native,56,No,No,12,996,5.0,10,5.0
5749,United Kingdom,Native,112,No,No,1,317,5.0,3,2.385606273598312
5750,Singapore,Native,123,No,Yes,4,342,5.0,4,3.010299956639812
5751,United Kingdom,B1,138,Yes,Yes,0,878,5.0,12,5.395906230238125
5752,Grenada,Native,37,No,No,0,333,5.0,2,1.505149978319906
5753,United States of America,Native,56,Yes,No,12,8016,4.8,140,10.301414571255544
5754,United Kingdom,Native,142,Yes,Yes,0,1860,5.0,22,6.712113404111031
5755,Georgia,B1,56,Yes,Yes,19,46,5.0,7,4.225490200071284
5756,Mexico,C1,37,No,Yes,1,80,5.0,1,0.0
5757,United States of America,B1,93,Yes,Yes,5,1047,5.0,12,5.395906230238125
5758,United Kingdom,Native,142,Yes,Yes,1,10825,5.0,287,12.289409483669962
5759,United States of America,B1,75,No,No,0,70,5.0,3,2.385606273598312
5760,Cameroon,Native,26,Yes,No,1,1304,4.5,10,4.5
5761,United Kingdom,Native,168,Yes,Yes,6,2368,5.0,7,4.225490200071284
5762,United States of America,Native,75,Yes,Yes,24,365,5.0,4,3.010299956639812
5763,India,Native,56,Yes,Yes,12,109,4.8,6,3.73512600184149
5764,South Africa,Native,37,No,Yes,3,3535,5.0,27,7.156818820794937
5765,Turkey,C2,30,No,No,24,292,5.0,3,2.385606273598312
5766,Philippines,Native,75,No,No,0,1329,5.0,3,2.385606273598312
5767,United States of America,Native,104,No,No,10,912,5.0,7,4.225490200071284
5768,Morocco,Native,56,Yes,Yes,13,2182,4.8,43,7.840648586782015
5769,Italy,C1,52,No,Yes,17,1863,4.9,17,6.029199714753543
5770,Romania,B1,131,No,Yes,12,342,5.0,2,1.505149978319906
5771,United Kingdom,Native,45,Yes,Yes,24,710,5.0,6,3.8907562519182175
5772,Spain,C1,34,No,No,14,167,5.0,11,5.206963425791126
5773,United States of America,Native,63,No,Yes,2,218,5.0,2,1.505149978319906
5774,Bulgaria,C1,30,No,No,1,943,4.7,14,5.386801767687719
5775,United Kingdom,Native,97,Yes,Yes,1,678,5.0,8,4.515449934959718
5776,United States of America,Native,93,Yes,No,2,708,5.0,7,4.225490200071284
5777,South Africa,Native,11,No,No,24,820,5.0,10,5.0
5778,Ukraine,C1,48,No,No,0,1443,5.0,16,6.020599913279624
5779,South Africa,Native,67,No,No,1,843,5.0,6,3.8907562519182175
5780,South Africa,Native,63,Yes,Yes,5,2651,4.5,24,6.210950587702227
5781,United States of America,Native,93,No,No,22,660,5.0,6,3.8907562519182175
5782,United Kingdom,Native,93,No,Yes,4,432,5.0,2,1.505149978319906
5783,Australia,Native,149,Yes,Yes,5,1269,5.0,45,8.266062568876718
5784,United States of America,Native,93,No,No,1,3882,5.0,22,6.712113404111031
5785,United States of America,Native,67,No,Yes,4,1483,5.0,17,6.15224460689137
5786,Ukraine,Native,71,Yes,Yes,1,517,5.0,13,5.569716761534184
5787,United States of America,B2,112,Yes,Yes,7,1088,5.0,6,3.8907562519182175
5788,Germany,Native,142,No,Yes,5,1853,4.9,19,6.265892644668862
5789,Cameroon,C1,15,No,Yes,1,154,4.8,4,2.8898879583742194
5790,United States of America,C1,75,No,No,1,49,5.0,1,0.0
5791,South Africa,Native,56,No,Yes,1,830,5.0,20,6.505149978319906
5792,United States of America,A1,75,Yes,Yes,1,218,5.0,8,4.515449934959718
5793,South Africa,Native,56,Yes,Yes,2,1183,5.0,12,5.395906230238125
5794,United Kingdom,Native,45,Yes,Yes,11,52,5.0,2,1.505149978319906
5795,United Kingdom,Native,93,No,No,12,103,5.0,3,2.385606273598312
5796,United Kingdom,B1,56,Yes,Yes,2,797,5.0,13,5.569716761534184
5797,Philippines,C2,30,No,Yes,3,2983,5.0,24,6.90105620855803
5798,United States of America,Native,131,Yes,No,1,1090,5.0,15,5.880456295278407
5799,Italy,B2,75,No,Yes,1,1497,5.0,13,5.569716761534184
5800,United Kingdom,Native,112,No,No,24,400,5.0,8,4.515449934959718
5801,United States of America,B2,56,No,No,1,100,5.0,1,0.0
5802,United Kingdom,Native,112,Yes,Yes,0,2003,5.0,21,6.611096473669597
5803,United Kingdom,Native,93,Yes,Yes,5,957,4.9,12,5.287988105633362
5804,United States of America,Native,56,No,No,24,763,5.0,11,5.206963425791126
5805,Malaysia,Native,93,Yes,No,4,803,5.0,8,4.515449934959718
5806,Spain,Native,45,No,No,8,959,5.0,7,4.225490200071284
5807,United States of America,Native,93,Yes,Yes,2,162,5.0,8,4.515449934959718
5808,United Kingdom,Native,149,Yes,Yes,0,136,5.0,1,0.0
5809,Poland,Native,90,Yes,Yes,16,965,5.0,7,4.225490200071284
5810,United Kingdom,Native,48,No,Yes,2,102,5.0,3,2.385606273598312
5811,Japan,Native,71,No,No,24,4051,4.9,15,5.762847169372839
5812,Armenia,C1,37,No,No,24,680,4.7,3,2.242469897182413
5813,Italy,Native,67,Yes,Yes,1,489,5.0,8,4.515449934959718
5814,Germany,Native,145,No,Yes,24,96,5.0,3,2.385606273598312
5815,United Kingdom,Native,93,No,Yes,1,1934,5.0,29,7.31198998949478
5816,Italy,B2,104,Yes,Yes,1,449,5.0,6,3.8907562519182175
5817,United States of America,Native,52,No,Yes,9,1799,4.9,29,7.165750189704886
5818,United Kingdom,Native,75,No,No,1,2758,5.0,20,6.505149978319906
5819,United Kingdom,Native,56,No,No,2,2686,4.3,7,3.633921572061304
5820,United States of America,Native,93,No,No,3,945,5.0,12,5.395906230238125
5821,Ireland,Native,119,No,No,2,1171,5.0,16,6.020599913279624
5822,Ukraine,Native,93,Yes,No,5,2140,5.0,12,5.395906230238125
5823,United States of America,Native,298,No,Yes,0,448,5.0,11,5.206963425791126
5824,Philippines,Native,56,No,Yes,0,1834,4.8,24,6.625013960215708
5825,United States of America,Native,71,Yes,Yes,24,235,4.0,4,2.4082399653118496
5826,South Africa,Native,67,No,Yes,2,328,5.0,1,0.0
5827,Ukraine,C2,93,Yes,No,5,2140,5.0,12,5.395906230238125
5828,Philippines,Native,67,No,Yes,1,1788,5.0,20,6.505149978319906
5829,United Kingdom,Native,93,No,No,0,101,5.0,2,1.505149978319906
5830,Colombia,B2,45,Yes,No,1,53,5.0,3,2.385606273598312
5831,Guyana,Native,56,No,Yes,1,1707,5.0,22,6.712113404111031
5832,South Africa,Native,60,No,No,0,271,5.0,7,4.225490200071284
5833,United States of America,Native,71,No,Yes,1,3698,4.8,49,8.112941184136865
5834,Ukraine,C1,34,No,Yes,11,150,5.0,7,4.225490200071284
5835,United States of America,Native,75,Yes,No,20,961,5.0,15,5.880456295278407
5836,Ukraine,Native,34,No,Yes,11,150,5.0,7,4.225490200071284
5837,United States of America,A2,75,Yes,No,20,961,5.0,15,5.880456295278407
5838,United States of America,A1,93,Yes,Yes,7,816,5.0,7,4.225490200071284
5839,United Kingdom,Native,67,Yes,Yes,1,136,5.0,4,3.010299956639812
5840,South Africa,Native,16,Yes,Yes,13,769,5.0,5,3.494850021680094
5841,South Africa,Native,56,No,Yes,2,869,5.0,8,4.515449934959718
5842,South Africa,Native,30,Yes,Yes,19,794,4.9,13,5.4583224263035
5843,India,Native,37,No,Yes,1,3130,5.0,73,9.31661430060228
5844,Brazil,C2,67,No,Yes,4,841,5.0,14,5.73064017839119
5845,United States of America,Native,75,Yes,Yes,0,76,5.0,1,0.0
5846,United States of America,Native,67,No,Yes,0,231,4.5,7,3.802941180064156
5847,Ukraine,C2,82,Yes,Yes,3,960,5.0,12,5.395906230238125
5848,United States of America,Native,48,No,Yes,3,1585,5.0,18,6.2763625255165305
5849,Philippines,Native,37,No,Yes,0,1342,4.9,17,6.029199714753543
5850,Nigeria,Native,15,No,No,10,341,5.0,3,2.385606273598312
5851,Egypt,C1,60,Yes,Yes,1,1474,4.9,17,6.029199714753543
5852,Serbia,Native,37,No,No,1,365,4.6,7,3.887450984065581
5853,Cameroon,Native,11,No,Yes,3,9,5.0,1,0.0
5854,Cameroon,Native,11,No,No,1,5,5.0,1,0.0
5855,Armenia,C1,19,No,No,1,29,5.0,2,1.505149978319906
5856,Brazil,C2,48,No,No,3,263,5.0,12,5.395906230238125
5857,United Kingdom,Native,67,No,No,0,230,5.0,6,3.8907562519182175
5858,Haiti,Native,45,Yes,Yes,11,394,5.0,3,2.385606273598312
5859,United States of America,Native,78,Yes,Yes,17,345,5.0,8,4.515449934959718
5860,United Kingdom,Native,75,No,Yes,16,1109,4.8,21,6.346652614722813
5861,United States of America,Native,45,Yes,Yes,0,271,5.0,5,3.494850021680094
5862,India,A1,56,Yes,Yes,1,400,5.0,4,3.010299956639812
5863,United Kingdom,Native,93,No,No,0,21,5.0,2,1.505149978319906
5864,France,C1,112,Yes,Yes,2,1030,5.0,14,5.73064017839119
5865,Australia,Native,75,No,No,1,488,5.0,10,5.0
5866,Netherlands,C2,56,No,No,0,1311,5.0,21,6.611096473669597
5867,United Kingdom,Native,93,No,Yes,6,5018,5.0,22,6.712113404111031
5868,ru,C2,101,No,No,20,1054,5.0,6,3.8907562519182175
5869,South Africa,Native,45,Yes,Yes,1,2855,5.0,26,7.07486673985409
5870,United States of America,Native,127,No,No,24,578,5.0,10,5.0
5871,Afghanistan,C1,56,Yes,No,14,153,5.0,3,2.385606273598312
5872,Egypt,Native,37,Yes,Yes,9,755,4.7,17,5.783109930477887
5873,Poland,Native,93,Yes,Yes,3,149,5.0,5,3.494850021680094
5874,Canada,Native,56,No,No,11,348,5.0,7,4.225490200071284
5875,Australia,C1,93,No,No,0,118,5.0,1,0.0
5876,Brazil,C1,26,No,Yes,1,267,5.0,4,3.010299956639812
5877,South Africa,Native,34,Yes,Yes,3,1251,4.9,15,5.762847169372839
5878,United Kingdom,Native,67,No,No,5,754,5.0,10,5.0
5879,Georgia,C2,48,Yes,Yes,0,241,5.0,5,3.494850021680094
5880,South Africa,Native,63,Yes,Yes,3,2698,5.0,29,7.31198998949478
5881,Armenia,A2,19,Yes,No,3,743,5.0,16,6.020599913279624
5882,Canada,Native,45,No,No,2,660,4.7,12,5.0721518564238375
5883,Poland,Native,123,No,Yes,24,3216,5.0,69,9.194245453686277
5884,United Kingdom,Native,168,No,Yes,1,774,5.0,5,3.494850021680094
5885,United Kingdom,Native,82,No,No,3,1218,5.0,25,6.989700043360188
5886,Poland,Native,108,No,No,1,1110,5.0,43,8.167342277897932
5887,Ukraine,C2,37,No,No,1,158,5.0,1,0.0
5888,United States of America,Native,86,No,Yes,0,732,5.0,4,3.010299956639812
5889,Singapore,Native,90,Yes,No,3,576,5.0,5,3.494850021680094
5890,Poland,B2,108,No,No,1,1110,5.0,43,8.167342277897932
5891,Italy,Native,93,Yes,Yes,1,1093,5.0,15,5.880456295278407
5892,South Africa,Native,37,No,Yes,1,897,5.0,5,3.494850021680094
5893,Turkey,Native,86,Yes,Yes,3,1078,5.0,17,6.15224460689137
5894,Bosnia and Herzegovina,B1,82,Yes,Yes,1,2191,5.0,52,8.580016718173995
5895,United Kingdom,B1,57,No,Yes,4,4574,4.9,55,8.527777178521795
5896,United Kingdom,Native,60,Yes,Yes,0,754,5.0,7,4.225490200071284
5897,Nigeria,Native,112,No,No,10,1566,5.0,25,6.989700043360188
5898,Jamaica,Native,45,Yes,Yes,0,816,5.0,7,4.225490200071284
5899,Canada,Native,67,No,Yes,0,947,5.0,8,4.515449934959718
5900,Canada,Native,67,No,No,1,2199,5.0,12,5.395906230238125
5901,Italy,A2,82,Yes,Yes,4,175,5.0,1,0.0
5902,Italy,C1,37,No,Yes,5,1023,4.7,12,5.0721518564238375
5903,Croatia,Native,60,Yes,Yes,14,1382,5.0,15,5.880456295278407
5904,Romania,B2,67,Yes,Yes,1,2183,5.0,17,6.15224460689137
5905,United States of America,Native,67,Yes,Yes,1,821,5.0,7,4.225490200071284
5906,United States of America,Native,101,Yes,Yes,3,413,5.0,4,3.010299956639812
5907,United Kingdom,Native,157,No,No,1,1071,5.0,9,4.771212547196624
5908,Ukraine,B2,75,Yes,No,1,1685,5.0,26,7.07486673985409
5909,United States of America,A2,75,No,Yes,15,462,5.0,12,5.395906230238125
5910,United States of America,Native,56,Yes,Yes,3,2081,4.7,63,8.456900582431834
5911,United Kingdom,Native,104,Yes,Yes,15,3626,5.0,37,7.841008620334975
5912,South Africa,Native,67,Yes,No,0,6,5.0,1,0.0
5913,New Zealand,Native,112,Yes,No,4,172,5.0,1,0.0
5914,United States of America,Native,93,No,Yes,21,920,5.0,4,3.010299956639812
5915,United States of America,Native,119,Yes,No,11,1322,5.0,34,7.657394585211276
5916,United States of America,Native,37,Yes,No,18,101,3.6,5,2.516292015609668
5917,India,C1,26,No,Yes,7,1571,5.0,11,5.206963425791126
5918,Philippines,A1,56,No,No,10,6920,4.8,118,9.945033635069402
5919,United Kingdom,Native,119,Yes,Yes,8,1143,5.0,45,8.266062568876718
5920,United Kingdom,Native,131,Yes,Yes,4,1334,5.0,45,8.266062568876718
5921,South Africa,Native,52,No,Yes,1,3103,4.9,17,6.029199714753543
5922,South Africa,Native,71,No,No,6,877,5.0,12,5.395906230238125
5923,Serbia,Native,22,Yes,Yes,7,132,5.0,3,2.385606273598312
5924,South Africa,Native,22,No,Yes,13,10,5.0,1,0.0
5925,South Africa,Native,56,No,Yes,0,73,5.0,1,0.0
5926,Serbia,Native,67,Yes,Yes,2,517,5.0,4,3.010299956639812
5927,United States of America,Native,104,Yes,No,1,34,5.0,1,0.0
5928,France,Native,104,No,Yes,1,701,5.0,13,5.569716761534184
5929,Canada,Native,101,Yes,Yes,24,2789,5.0,16,6.020599913279624
5930,United Kingdom,B2,104,No,Yes,0,1140,5.0,11,5.206963425791126
5931,Estonia,Native,97,Yes,Yes,3,1889,5.0,55,8.701813447471219
5932,United Kingdom,Native,104,No,Yes,0,1140,5.0,11,5.206963425791126
5933,United Kingdom,Native,104,Yes,Yes,1,101,5.0,3,2.385606273598312
5934,Lesotho,Native,11,No,Yes,4,117,5.0,8,4.515449934959718
5935,India,Native,56,No,No,5,2083,5.0,35,7.720340221751378
5936,United Kingdom,Native,48,Yes,Yes,2,38,5.0,3,2.385606273598312
5937,United States of America,Native,112,Yes,Yes,1,568,5.0,12,5.395906230238125
5938,Philippines,Native,30,Yes,No,7,2740,5.0,33,7.592569699389438
5939,United States of America,Native,71,No,No,1,1142,5.0,33,7.592569699389438
5940,Philippines,A1,30,No,Yes,3,2983,5.0,24,6.90105620855803
5941,United Kingdom,Native,149,Yes,Yes,5,586,5.0,7,4.225490200071284
5942,Ukraine,C2,56,No,No,1,418,5.0,5,3.494850021680094
5943,United States of America,Native,97,No,Yes,14,658,4.9,7,4.140980396069859
5944,Mexico,Native,75,No,Yes,1,992,5.0,20,6.505149978319906
5945,United Kingdom,A2,52,No,Yes,0,122,5.0,1,0.0
5946,Philippines,Native,37,Yes,Yes,1,959,5.0,13,5.569716761534184
5947,Poland,Native,187,No,No,2,2152,5.0,40,8.01029995663981
5948,Egypt,C1,37,Yes,Yes,1,126,5.0,5,3.494850021680094
5949,United States of America,Native,34,Yes,No,1,1200,4.8,24,6.625013960215708
5950,South Africa,Native,112,Yes,Yes,1,2367,5.0,18,6.2763625255165305
5951,United States of America,A1,93,No,No,24,1730,5.0,38,7.898917983084051
5952,United States of America,B2,93,Yes,Yes,1,561,5.0,7,4.225490200071284
5953,United States of America,A2,108,Yes,Yes,3,1605,4.9,15,5.762847169372839
5954,United States of America,Native,93,No,Yes,0,5700,4.8,162,10.605672069804628
5955,United States of America,Native,56,No,No,0,193,5.0,4,3.010299956639812
5956,Australia,Native,71,Yes,Yes,24,489,5.0,5,3.494850021680094
5957,India,Native,56,No,Yes,3,836,5.0,10,5.0
5958,Ukraine,C2,56,No,No,0,732,5.0,9,4.771212547196624
5959,United Kingdom,Native,93,Yes,Yes,20,483,5.0,20,6.505149978319906
5960,Poland,C2,82,No,Yes,2,1700,5.0,25,6.989700043360188
5961,United Kingdom,Native,75,No,No,13,55,5.0,2,1.505149978319906
5962,Canada,Native,60,No,Yes,3,1296,5.0,34,7.657394585211276
5963,Philippines,C1,48,No,No,0,60,5.0,2,1.505149978319906
5964,South Africa,Native,26,Yes,Yes,1,9161,4.8,74,8.972312254708685
5965,United States of America,Native,67,No,Yes,6,963,5.0,20,6.505149978319906
5966,United Kingdom,A1,131,Yes,Yes,4,1334,5.0,45,8.266062568876718
5967,United Kingdom,Native,149,No,No,1,1995,5.0,21,6.611096473669597
5968,United States of America,Native,112,Yes,Yes,1,468,5.0,4,3.010299956639812
5969,United Kingdom,Native,63,No,Yes,1,777,5.0,7,4.225490200071284
5970,Turkey,C1,37,No,No,24,316,5.0,7,4.225490200071284
5971,Serbia,C2,45,Yes,Yes,1,1190,5.0,35,7.720340221751378
5972,South Africa,Native,93,No,Yes,0,33,5.0,2,1.505149978319906
5973,United Kingdom,Native,67,No,No,5,1030,4.7,15,5.527628917561702
5974,United Kingdom,A1,97,No,Yes,1,726,5.0,4,3.010299956639812
5975,South Africa,Native,56,Yes,Yes,1,380,5.0,6,3.8907562519182175
5976,United States of America,Native,67,No,No,3,9,5.0,1,0.0
5977,Cameroon,C1,37,No,Yes,0,65,5.0,2,1.505149978319906
5978,United Kingdom,Native,78,No,No,2,3235,5.0,18,6.2763625255165305
5979,South Africa,Native,19,No,Yes,0,609,5.0,11,5.206963425791126
5980,South Africa,Native,56,Yes,Yes,1,3406,5.0,12,5.395906230238125
5981,South Africa,Native,75,No,Yes,1,681,5.0,8,4.515449934959718
5982,Estonia,C2,112,Yes,Yes,0,765,5.0,12,5.395906230238125
5983,United Kingdom,Native,75,No,Yes,14,222,5.0,2,1.505149978319906
5984,Canada,A2,82,No,Yes,4,2246,5.0,18,6.2763625255165305
5985,Japan,C2,183,No,No,8,153,5.0,5,3.494850021680094
5986,United Kingdom,Native,75,No,Yes,13,1087,5.0,14,5.73064017839119
5987,United Kingdom,Native,112,No,Yes,1,840,5.0,14,5.73064017839119
5988,Nigeria,Native,112,No,No,0,19,5.0,1,0.0
5989,United States of America,A1,67,No,Yes,24,830,5.0,12,5.395906230238125
5990,Mexico,C1,34,No,Yes,1,901,5.0,8,4.515449934959718
5991,United Kingdom,B2,112,No,Yes,6,429,5.0,11,5.206963425791126
5992,United Kingdom,A1,82,No,Yes,9,1755,5.0,15,5.880456295278407
5993,United Kingdom,Native,52,Yes,Yes,7,1526,5.0,12,5.395906230238125
5994,United Kingdom,Native,82,Yes,Yes,0,265,5.0,6,3.8907562519182175
5995,South Africa,Native,52,No,Yes,9,1663,5.0,13,5.569716761534184
5996,Philippines,Native,24,No,Yes,4,414,5.0,18,6.2763625255165305
5997,United States of America,Native,90,No,Yes,3,105,5.0,3,2.385606273598312
5998,Canada,B1,34,No,No,7,1331,5.0,20,6.505149978319906
5999,Canada,Native,138,No,Yes,1,1824,5.0,19,6.393768004764144
6000,Philippines,Native,45,Yes,No,24,950,5.0,14,5.73064017839119
6001,South Africa,Native,41,No,Yes,0,126,5.0,2,1.505149978319906
6002,Canada,Native,93,No,No,0,361,5.0,3,2.385606273598312
6003,Turkey,Native,37,Yes,No,1,237,5.0,15,5.880456295278407
6004,United States of America,Native,75,Yes,Yes,3,2396,5.0,16,6.020599913279624
6005,South Africa,Native,19,Yes,Yes,0,432,5.0,3,2.385606273598312
6006,United Kingdom,Native,75,Yes,Yes,5,2597,5.0,11,5.206963425791126
6007,Ireland,B2,65,Yes,Yes,12,2170,5.0,21,6.611096473669597
6008,United States of America,Native,75,Yes,Yes,2,2273,5.0,20,6.505149978319906
6009,United States of America,Native,67,No,Yes,1,905,5.0,5,3.494850021680094
6010,United Kingdom,A2,45,No,No,24,70,1.7,6,1.3228571256521942
6011,United Kingdom,Native,93,Yes,Yes,9,940,5.0,10,5.0
6012,United States of America,Native,82,Yes,No,1,534,4.3,6,3.3460503766496674
6013,United Kingdom,Native,56,No,No,9,726,5.0,11,5.206963425791126
6014,United Kingdom,Native,67,Yes,Yes,2,277,4.2,5,2.9356740182112797
6015,United Kingdom,Native,112,No,Yes,0,3162,5.0,38,7.898917983084051
6016,Georgia,C2,34,No,No,20,7,5.0,1,0.0
6017,United Kingdom,Native,354,No,Yes,5,1600,5.0,27,7.156818820794937
6018,Romania,Native,90,No,Yes,1,1001,4.9,35,7.565933417316351
6019,United Kingdom,C1,354,No,Yes,5,1600,5.0,27,7.156818820794937
6020,Romania,C1,90,No,Yes,1,1001,4.9,35,7.565933417316351
6021,Canada,Native,78,Yes,Yes,24,67,5.0,2,1.505149978319906
6022,Serbia,C1,71,No,No,1,2224,4.8,21,6.346652614722813
6023,South Africa,Native,45,No,No,1,1990,4.7,12,5.0721518564238375
6024,United States of America,Native,71,No,Yes,4,1325,5.0,29,7.31198998949478
6025,South Africa,Native,56,Yes,Yes,15,456,5.0,6,3.8907562519182175
6026,United States of America,Native,60,No,No,1,532,4.9,13,5.4583224263035
6027,United States of America,A1,93,Yes,Yes,24,1833,5.0,26,7.07486673985409
6028,Greece,C2,112,No,Yes,0,92,5.0,2,1.505149978319906
6029,United States of America,A1,93,No,No,0,38,5.0,2,1.505149978319906
6030,United States of America,C1,71,No,Yes,4,1325,5.0,29,7.31198998949478
6031,United States of America,Native,93,Yes,Yes,24,1833,5.0,26,7.07486673985409
6032,United States of America,Native,60,No,No,10,190,5.0,6,3.8907562519182175
6033,Azerbaijan,A2,26,No,Yes,18,1451,5.0,78,9.460473013452402
6034,Canada,Native,37,Yes,Yes,3,3971,4.8,45,7.935420066121649
6035,South Africa,Native,15,Yes,No,17,1564,4.8,23,6.536293612884445
6036,United Kingdom,Native,67,Yes,Yes,24,688,5.0,9,4.771212547196624
6037,France,A2,60,No,Yes,6,1497,5.0,7,4.225490200071284
6038,United States of America,C2,52,No,Yes,4,547,5.0,10,5.0
6039,United States of America,Native,131,Yes,No,10,917,5.0,7,4.225490200071284
6040,United States of America,B1,63,Yes,Yes,9,101,5.0,2,1.505149978319906
6041,United Kingdom,Native,60,No,No,2,1250,4.9,26,6.933369405057008
6042,Lebanon,B1,93,No,Yes,24,847,5.0,11,5.206963425791126
6043,United Kingdom,Native,52,Yes,Yes,6,340,5.0,2,1.505149978319906
6044,Argentina,C2,60,Yes,Yes,1,1701,5.0,8,4.515449934959718
